product_type,brand,model,processor,ram_gb,storage_gb,gpu,os,weight_kg,battery_wh,battery_mah,display_size_inches,display_resolution,refresh_rate_hz,charging_w,front_camera,back_camera,description,review_text,source_url,price_original,price_currency,price_bdt
Laptop,Acer,Aspire ES1-572,Intel Core i3 6006U 2.0GHz,4,500,Intel HD Graphics 520,Linux,2.4,,,15.6,1366x768,165,,,,"The Acer Aspire ES1-572 emerges as a modern solution designed to elevate your digital experience. It boasts an impressive architecture featuring the Intel Core i3 6006U 2.0GHz processor, 4 of memory and a spacious 500.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. With the Intel HD Graphics 520 on board, visual performance is consistently maintained at a high tier. For users constantly on the move, it features a surprisingly light 2.4kg frame. Ultimately, with Linux at the helm, the Acer Aspire ES1-572 easily satisfies the rigorous demands of contemporary digital life.",,https://www.gadgets360.com/acer-aspire-e-es1-572-5866,397.98,USD,47757.6
Laptop,Dell,Inspiron 7779,Intel Core i7 7500U 2.7GHz,16,512,Nvidia GeForce 940MX,Windows 10,2.77,56,,17.3,1920x1080,60,,,,"For those seeking reliable technology, the Dell Inspiron 7779 stands out as a powerful and dependable choice. It boasts an impressive architecture featuring the Intel Core i7 7500U 2.7GHz processor, 16 of memory and a spacious 512.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, perfect for streaming and reading. The inclusion of the Nvidia GeForce 940MX ensures that graphics-heavy tasks are executed with ease. For users constantly on the move, it features a long-lasting 56.0 battery and a portable chassis weighing 2.77kg. Running naturally on Windows 10, the Dell Inspiron 7779 is an outstanding technological investment.",,https://www.dell.com/support/product-details/en-us/product/inspiron-17-7779-2-in-1-laptop; https://icecat.biz/en/p/dell/cai177w10p7b6113/inspiron-laptops-7779-36890301.html; https://icecat.biz/en/p/dell/7779-3677/inspiron-laptops-7779-34578642.html; https://devicebeast.com/laptops/dell-inspiron-17-7779; https://www.manua.ls/dell/inspiron-7779/manual,1978.9,USD,237468
Laptop,HP,EliteBook 840,Intel Core i5 6200U 2.3GHz,4,256,Intel HD Graphics 520,Windows 7,1.54,,,14,1920x1080,,,,,"Presenting the HP EliteBook 840: a versatile device built for uncompromised productivity and entertainment. Furthermore, it is powered by the Intel Core i5 6200U 2.3GHz processor, 4 of memory and a spacious 256.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 14.0-inch display featuring a crisp 1920x1080 resolution, making it fantastic for media consumption and creative work. With the Intel HD Graphics 520 on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by a surprisingly light 1.54kg frame, keeping you productive on the go. Ultimately, with Windows 7 at the helm, the HP EliteBook 840 easily satisfies the rigorous demands of contemporary digital life.",,https://www.hp.com/us-en/shop/pdp/hp-elitebook-840-14-inch-g11-notebook-pc; https://www.hp.com/us-en/shop/mdp/elitebook-840,1209.99,USD,145198.8
Laptop,Asus,Rog GL553VE-FY052T,Intel Core i7 7700HQ 2.8GHz,16,1280,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,48,,15.6,1920x1080,60,,,,"Presenting the Asus Rog GL553VE-FY052T: a versatile device built for uncompromised productivity and entertainment. Under the hood, it is engineered around the Intel Core i7 7700HQ 2.8GHz processor, 16 of memory and a spacious 1280.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, making it fantastic for media consumption and creative work. With the Nvidia GeForce GTX 1050 Ti on board, visual performance is consistently maintained at a high tier. It integrates an endurance-focused 48.0 battery and a surprisingly light 2.5kg frame to maximize mobility without sacrificing runtime. Operating on Windows 10, this configuration positions the Asus Rog GL553VE-FY052T as a highly capable daily driver.",,https://icecat.biz/en/p/asus/90nb0dx3-m02160/rog-laptops-gl553ve-fy052t-36659728.html; https://laptopmedia.com/laptop-specs/asus-rog-strix-gl553ve/; https://kelaptop.com/en/asus-rog-strix-gl553ve-fy052t-90nb0dx3-m01140,1760,USD,211200
Laptop,Dell,Latitude 5480,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,1.6,,,14,1366x768,165,,,,"Presenting the Dell Latitude 5480: a feature-rich device built for uncompromised productivity and entertainment. The core of its performance lies in the Intel Core i5 7200U 2.5GHz processor, 4 of memory and a spacious 500.0 of internal storage, allowing users to navigate demanding workflows seamlessly. The device incorporates a 14.0-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, making it fantastic for media consumption and creative work. With the Intel HD Graphics 620 on board, visual performance is consistently maintained at a high tier. It integrates an overall weight of just 1.6kg to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Dell Latitude 5480 hits all the right notes for its category.",,https://www.dell.com/support/product-details/en-us/product/latitude-14-5480-laptop/resources/manuals; https://www.gadgets360.com/dell-latitude-14-5480-7684; https://icecat.biz/en/p/dell/5480-9194/latitude-laptops-5480-40790843.html,962.5,USD,115500
Laptop,Asus,Rog GL502VS,Intel Core i7 6700HQ 2.6GHz,16,1280,Nvidia GeForce GTX 1070,Windows 10,2.34,,,15.6,1920x1080,120,,,,"The Asus Rog GL502VS emerges as a powerful solution designed to elevate your digital experience. It boasts an impressive architecture featuring the Intel Core i7 6700HQ 2.6GHz processor, 16 of memory and a spacious 1280.0 of internal storage to comfortably manage multitasking without bottlenecks. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 120.0 refresh rate, making it fantastic for media consumption and creative work. When it comes to graphical fidelity, the Nvidia GeForce GTX 1070 steps in to accelerate complex visual workloads. It integrates a surprisingly light 2.34kg frame to maximize mobility without sacrificing runtime. Coupled with the intuitive Windows 10 environment, the Asus Rog GL502VS hits all the right notes for its category.",,https://www.asus.com/us/supportonly/gl502vs/helpdesk_knowledge/; https://rog.asus.com/articles/g-series-gaming-laptops/take-120hz-to-go-with-the-rog-strix-gl502vs-and-gl702vs-gaming-laptops/; https://www.gadgets360.com/asus-rog-gl502vs-fy057t-5968; https://laptopmedia.com/series/asus-rog-gl502vs/,2557.5,USD,306900
Laptop,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,No OS,2.3,32,,15.6,1920x1080,,,,,"Presenting the Lenovo V510-15IKB (i5-7200U/8GB/256GB/FHD/No: a premium device built for uncompromised productivity and entertainment. System operations are driven by the Intel Core i5 7200U 2.5GHz processor, 8 of memory and a spacious 256.0 of internal storage, providing the necessary bandwidth for intensive applications. Visuals are delivered through a 15.6-inch display featuring a crisp 1920x1080 resolution, which guarantees an immersive viewing experience. Graphics rendering is effectively managed by the Intel HD Graphics 620, providing stability across gaming and design software. Physical endurance is addressed by a substantial 32.0 cell and a surprisingly light 2.3kg frame, keeping you productive on the go. Running naturally on No OS, the Lenovo V510-15IKB (i5-7200U/8GB/256GB/FHD/No is an outstanding technological investment.",,https://pcsupport.lenovo.com/us/en/products/laptops-and-netbooks/lenovo-v-series-laptops/v510-15ikb/downloads; https://icecat.biz/en/p/lenovo/80wq000sp/laptops-v510-15ikb-35237276.html; https://icecat.biz/us/p/lenovo/80wq000sp/laptops-v510-15ikb-35237276.html; https://www.notebookcheck.net/Lenovo-V510-15IKB-7200U-Full-HD-Laptop-Review.213614.0.html,630.3,USD,75636
Laptop,HP,255 G6,AMD A6-Series 9220 2.5GHz,4,500,AMD Radeon R4 Graphics,Windows 10,1.86,,,15.6,1366x768,165,,,,"The HP 255 G6 seamlessly blends aesthetics with performance, making it a powerful companion for daily tasks. It boasts an impressive architecture featuring the AMD A6-Series 9220 2.5GHz processor, 4 of memory and a spacious 500.0 of internal storage to comfortably manage multitasking without bottlenecks. Its front panel is dominated by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. With the AMD Radeon R4 Graphics on board, visual performance is consistently maintained at a high tier. For users constantly on the move, it features an overall weight of just 1.86kg. Coupled with the intuitive Windows 10 environment, the HP 255 G6 hits all the right notes for its category.",,https://support.hp.com/emea_middle_east-en/product/product-specs/hp-255-g6-notebook-pc/15932854; https://www.gadgets360.com/hp-255-g6-7799; https://icecat.biz/en/p/hp/4lt20es/laptops-0192545898447-255+g6-57208862.html,438.9,USD,52668
Laptop,Lenovo,IdeaPad 310-15ISK,Intel Core i3 6100U 2.3GHz,6,128,Nvidia GeForce 920MX,Windows 10,2.4,,,15.6,1920x1080,165,,,,"Crafted to meet the demands of modern users, the Lenovo IdeaPad 310-15ISK is a premium piece of engineering. It boasts an impressive architecture featuring the Intel Core i3 6100U 2.3GHz processor, 6 of memory and a spacious 128.0 of internal storage to comfortably manage multitasking without bottlenecks. Its front panel is dominated by a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. With the Nvidia GeForce 920MX on board, visual performance is consistently maintained at a high tier. It integrates a surprisingly light 2.4kg frame to maximize mobility without sacrificing runtime. Running naturally on Windows 10, the Lenovo IdeaPad 310-15ISK is an outstanding technological investment.",,https://www.gadgets360.com/lenovo-ideapad-310-15isk-8007,625.9,USD,75108
Laptop,Lenovo,ThinkPad L460,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 10,1.9,,,14,1920x1080,165,,,,"For those seeking reliable technology, the Lenovo ThinkPad L460 stands out as a versatile and dependable choice. System operations are driven by the Intel Core i5 6200U 2.3GHz processor, 8 of memory and a spacious 256.0 of internal storage, providing the necessary bandwidth for intensive applications. Visuals are delivered through a 14.0-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. Graphics rendering is effectively managed by the Intel HD Graphics 520, providing stability across gaming and design software. Practicality is further enhanced by a surprisingly light 1.9kg frame, offering an excellent balance of longevity and comfort. Ultimately, with Windows 10 at the helm, the Lenovo ThinkPad L460 easily satisfies the rigorous demands of contemporary digital life.",,https://psref.lenovo.com/WDProduct/IdeaPad/ThinkPad_L460; https://www.lenovo.com/ie/en/p/laptops/thinkpad/thinkpadl/thinkpad-l460/22tp2tbl460; https://www.gadgets360.com/lenovo-thinkpad-l460-6044; https://icecat.biz/en/p/lenovo/20fu004lus/thinkpad-laptops-thinkpad+l460-34523321.html,1179.2,USD,141504
Laptop,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Intel Celeron Dual Core N3350 1.1GHz,4,1024,Intel HD Graphics 500,Windows 10,2,36,,15.6,1366x768,60,,,,"For those seeking reliable technology, the Asus X541NA-GO020T (N3350/4GB/1TB/W10) stands out as a highly capable and dependable choice. It boasts an impressive architecture featuring the Intel Celeron Dual Core N3350 1.1GHz processor, 4 of memory and a spacious 1024.0 of internal storage to comfortably manage multitasking without bottlenecks. Its front panel is dominated by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 60.0 refresh rate, providing vibrant colors and sharp contrasts. Graphics rendering is effectively managed by the Intel HD Graphics 500, providing stability across gaming and design software. Practicality is further enhanced by a long-lasting 36.0 battery and a surprisingly light 2.0kg frame, offering an excellent balance of longevity and comfort. Ultimately, with Windows 10 at the helm, the Asus X541NA-GO020T (N3350/4GB/1TB/W10) easily satisfies the rigorous demands of contemporary digital life.",,https://icecat.biz/p/asus/90nb0e81-m02990/vivobook-laptops-x541na-go020t-69311453.html; https://laptopmedia.com/laptop-specs/asus-x541na-go020t/; https://www.laptoparena.net/asus/laptop-asus-vivobook-max-x541na-go020t-90nb0e81-m02990-black-chocolate-44451,372.9,USD,44748
Laptop,Asus,Rog G752VT-GC073T,Intel Core i7 6700HQ 2.6GHz,16,1152,Nvidia GeForce GTX 970M,Windows 10,4,67,,17.3,1920x1080,75,,,,"The Asus Rog G752VT-GC073T emerges as a highly capable solution designed to elevate your digital experience. Under the hood, it is driven by the Intel Core i7 6700HQ 2.6GHz processor, 16 of memory and a spacious 1152.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 17.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 75.0 refresh rate, making it fantastic for media consumption and creative work. When it comes to graphical fidelity, the Nvidia GeForce GTX 970M steps in to accelerate complex visual workloads. Practicality is further enhanced by a substantial 67.0 cell and a surprisingly light 4.0kg frame, offering an excellent balance of longevity and comfort. Operating on Windows 10, this configuration positions the Asus Rog G752VT-GC073T as a highly capable daily driver.",,https://icecat.biz/p/asus/g752vt-gc073t/rog-laptops-g752vt-gc073t-30150985.html; https://www.notebookcheck.net/Asus-ROG-G752VT-Notebook-Review.153805.0.html; https://laptopmedia.com/series/asus-rog-g752vt/,2090,USD,250800
Laptop,Dell,Vostro 3568,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,Windows 10,2.29,,,15.6,1366x768,165,,,,"Presenting the Dell Vostro 3568: a modern device built for uncompromised productivity and entertainment. Under the hood, it is engineered around the Intel Core i3 6006U 2GHz processor, 4 of memory and a spacious 500.0 of internal storage, ensuring brisk responsiveness. Its front panel is dominated by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. With the Intel HD Graphics 520 on board, visual performance is consistently maintained at a high tier. Practicality is further enhanced by a surprisingly light 2.29kg frame, offering an excellent balance of longevity and comfort. Running naturally on Windows 10, the Dell Vostro 3568 is an outstanding technological investment.",,https://www.dell.com/support/product-details/en-us/product/vostro-15-3568-laptop/overview; https://www.gadgets360.com/dell-vostro-3568-5281; https://laptopmedia.com/series/dell-vostro-15-3568/,539,USD,64680
Laptop,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Intel Core i7 6500U 2.5GHz,8,,AMD Radeon R5 M330,Windows 7,2.32,,,15.6,1920x1080,165,,,,"The Lenovo B51-80 (i7-6500U/8GB/1008GB/Radeon seamlessly blends aesthetics with performance, making it a dynamic companion for daily tasks. The core of its performance lies in the Intel Core i7 6500U 2.5GHz processor and 8 of memory, allowing users to navigate demanding workflows seamlessly. Visuals are showcased on a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. Graphics rendering is effectively managed by the AMD Radeon R5 M330, providing stability across gaming and design software. It integrates a portable chassis weighing 2.32kg to maximize mobility without sacrificing runtime. Running naturally on Windows 7, the Lenovo B51-80 (i7-6500U/8GB/1008GB/Radeon is an outstanding technological investment.",,https://pcsupport.lenovo.com/ai/en/products/laptops-and-netbooks/lenovo-b-series-laptops/b51-80/downloads/; https://icecat.biz/en/p/lenovo/80lm000mmz/essential-laptops-b51-80-30341636.html; https://www.gadgets360.com/lenovo-b51-80-5872,984.5,USD,118140
Laptop,MSI,GE62 Apache,Intel Core i7 6700HQ 2.6GHz,8,1152,Nvidia GeForce GTX 960M,Windows 10,2.4,60,,15.6,1920x1080,30,,,,"For those seeking reliable technology, the MSI GE62 Apache stands out as a powerful and dependable choice. It boasts an impressive architecture featuring the Intel Core i7 6700HQ 2.6GHz processor, 8 of memory and a spacious 1152.0 of internal storage to comfortably manage multitasking without bottlenecks. The device incorporates a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 30.0 refresh rate, making it fantastic for media consumption and creative work. With the Nvidia GeForce GTX 960M on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by a substantial 60.0 cell and a surprisingly light 2.4kg frame, keeping you productive on the go. Operating on Windows 10, this configuration positions the MSI GE62 Apache as a highly capable daily driver.",,https://www.msi.com/Laptop/GE62-2QF-Apache-Pro/Specification; https://icecat.biz/en/p/msi/9s7-16j212-406/gaming-laptops-ge62+2qd-apache+pro-406xes-29958744.html,1351.9,USD,162228
Laptop,Lenovo,Yoga 500-14IBD,Intel Core i5 6200U 2.3GHz,4,128,Intel HD Graphics 520,Windows 10,1.8,,,14,1920x1080,165,,,,"Presenting the Lenovo Yoga 500-14IBD: a powerful device built for uncompromised productivity and entertainment. Moving to performance, it is equipped with the Intel Core i5 6200U 2.3GHz processor, 4 of memory and a spacious 128.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 14.0-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, making it fantastic for media consumption and creative work. When it comes to graphical fidelity, the Intel HD Graphics 520 steps in to accelerate complex visual workloads. Physical endurance is addressed by a portable chassis weighing 1.8kg, keeping you productive on the go. Ultimately, with Windows 10 at the helm, the Lenovo Yoga 500-14IBD easily satisfies the rigorous demands of contemporary digital life.",,https://pcsupport.lenovo.com/us/en/products/laptops-and-netbooks/yoga-series/yoga-500-14ibd; https://www.gadgets360.com/lenovo-yoga-500-14ibd-6743; https://icecat.biz/en/p/lenovo/80n400muix/yoga-laptops-0889955072740-500-14ibd-30823194.html,916.31,USD,109957.2
Laptop,Asus,ZenBook UX305CA-UBM1,Intel Core M 6Y30 0.9GHz,8,512,Intel HD Graphics 515,Windows 10,1.2,44,,13.3,1920x1080,60,,,,"The Asus ZenBook UX305CA-UBM1 emerges as a versatile solution designed to elevate your digital experience. Under the hood, it is equipped with the Intel Core M 6Y30 0.9GHz processor, 8 of memory and a spacious 512.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 13.3-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 60.0 refresh rate, making it fantastic for media consumption and creative work. With the Intel HD Graphics 515 on board, visual performance is consistently maintained at a high tier. Physical endurance is addressed by a substantial 44.0 cell and a portable chassis weighing 1.2kg, keeping you productive on the go. Operating on Windows 10, this configuration positions the Asus ZenBook UX305CA-UBM1 as a highly capable daily driver.",,https://laptopmedia.com/laptop-specs/asus-zenbook-ux305ca/; https://www.productindetail.com/pn/asus-zenbook-ux305ca-fc129t,801.9,USD,96228
Laptop,Acer,Aspire ES1-531,Intel Celeron Dual Core N3060 1.6GHz,4,500,Intel HD Graphics 400,Linux,2.4,,,15.6,1366x768,165,,,,"The Acer Aspire ES1-531 seamlessly blends aesthetics with performance, making it a highly capable companion for daily tasks. It boasts an impressive architecture featuring the Intel Celeron Dual Core N3060 1.6GHz processor, 4 of memory and a spacious 500.0 of internal storage to comfortably manage multitasking without bottlenecks. Its front panel is dominated by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. With the Intel HD Graphics 400 on board, visual performance is consistently maintained at a high tier. Practicality is further enhanced by an overall weight of just 2.4kg, offering an excellent balance of longevity and comfort. Ultimately, with Linux at the helm, the Acer Aspire ES1-531 easily satisfies the rigorous demands of contemporary digital life.",,https://www.gadgets360.com/acer-es1-531-8163; https://www.gadgets360.com/acer-aspire-es1-531-4749,317.9,USD,38148
Laptop,Dell,Inspiron 3552,Intel Celeron Dual Core N3050 1.6GHz,2,500,Intel HD Graphics,Windows 10,2.2,,,15.6,1366x768,165,,,,"Crafted to meet the demands of modern users, the Dell Inspiron 3552 is a dynamic piece of engineering. It boasts an impressive architecture featuring the Intel Celeron Dual Core N3050 1.6GHz processor, 2 of memory and a spacious 500.0 of internal storage to comfortably manage multitasking without bottlenecks. Users will appreciate the visual fidelity offered by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. The inclusion of the Intel HD Graphics ensures that graphics-heavy tasks are executed with ease. It integrates a surprisingly light 2.2kg frame to maximize mobility without sacrificing runtime. Running naturally on Windows 10, the Dell Inspiron 3552 is an outstanding technological investment.",,https://www.dell.com/support/product-details/en-us/product/inspiron-15-3552-laptop/resources/manuals; https://www.gadgets360.com/dell-inspiron-3552-5881; https://www.productindetail.com/pn/dell-inspiron-3552,416.9,USD,50028
Laptop,HP,Pavilion 15-AW003nv,AMD A9-Series 9410 2.9GHz,6,,AMD Radeon R7 M440,Windows 10,2.04,,,15.6,1920x1080,165,,,,"The HP Pavilion 15-AW003nv emerges as a feature-rich solution designed to elevate your digital experience. The core of its performance lies in the AMD A9-Series 9410 2.9GHz processor and 6 of memory, allowing users to navigate demanding workflows seamlessly. Its front panel is dominated by a 15.6-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. The inclusion of the AMD Radeon R7 M440 ensures that graphics-heavy tasks are executed with ease. It integrates an overall weight of just 2.04kg to maximize mobility without sacrificing runtime. Running naturally on Windows 10, the HP Pavilion 15-AW003nv is an outstanding technological investment.",,https://support.hp.com/us-en/product/product-specs/hp-pavilion-15-notebook-pc-series/model/12237041; https://www.hp.com/us-en/tech-takes/laptops/review/hp-pavilion-15-review.html; https://www.hp.com/us-en/laptops-and-2-in-1s/pavilion.html; https://www.gadgets360.com/hp-pavilion-15-5994,604.99,USD,72598.8
Laptop,Dell,Inspiron 3567,Intel Core i7 7500U 2.7GHz,8,1024,AMD Radeon R5 M430,Linux,2.3,,,15.6,1366x768,165,,,,"The Dell Inspiron 3567 seamlessly blends aesthetics with performance, making it a versatile companion for daily tasks. System operations are fueled by the Intel Core i7 7500U 2.7GHz processor, 8 of memory and a spacious 1024.0 of internal storage, providing the necessary bandwidth for intensive applications. Its front panel is dominated by a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 165.0 refresh rate, providing vibrant colors and sharp contrasts. With the AMD Radeon R5 M430 on board, visual performance is consistently maintained at a high tier. Practicality is further enhanced by a portable chassis weighing 2.3kg, offering an excellent balance of longevity and comfort. Operating on Linux, this configuration positions the Dell Inspiron 3567 as a highly capable daily driver.",,https://www.dell.com/support/product-details/en-us/product/inspiron-15-3567-laptop/resources/manuals; https://www.gadgets360.com/dell-inspiron-15-3567-5358,886.59,USD,106390.8
Laptop,HP,Stream 11-Y000na,Intel Celeron Dual Core N3060 1.6GHz,2,32,Intel HD Graphics 400,Windows 10,1.17,37.69,,11.6,1366x768,60,,,,"The HP Stream 11-Y000na seamlessly blends aesthetics with performance, making it a dynamic companion for daily tasks. System operations are powered by the Intel Celeron Dual Core N3060 1.6GHz processor, 2 of memory and a spacious 32.0 of internal storage, providing the necessary bandwidth for intensive applications. Its front panel is dominated by a 11.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 60.0 refresh rate, providing vibrant colors and sharp contrasts. The inclusion of the Intel HD Graphics 400 ensures that graphics-heavy tasks are executed with ease. Practicality is further enhanced by a long-lasting 37.69 battery and a portable chassis weighing 1.17kg, offering an excellent balance of longevity and comfort. Running naturally on Windows 10, the HP Stream 11-Y000na is an outstanding technological investment.",,https://support.hp.com/us-en/product/details/hp-stream-11-y000-laptop-pc/model/14620242; https://www.hp.com/us-en/tech-takes/laptops/review/hp-stream-review.html; https://www.productindetail.com/pn/hp-stream-laptop-11-y000ni,229.9,USD,27588
Laptop,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Intel Core i7 6500U 2.5GHz,4,500,Nvidia GeForce 920M,Windows 10,2.2,,,15.6,1366x768,240,,,,"Crafted to meet the demands of modern users, the Asus X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce is a highly capable piece of engineering. In terms of hardware, it is engineered around the Intel Core i7 6500U 2.5GHz processor, 4 of memory and a spacious 500.0 of internal storage, ensuring brisk responsiveness. The device incorporates a 15.6-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 240.0 refresh rate, making it fantastic for media consumption and creative work. Graphics rendering is effectively managed by the Nvidia GeForce 920M, providing stability across gaming and design software. For users constantly on the move, it features a surprisingly light 2.2kg frame. Operating on Windows 10, this configuration positions the Asus X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce as a highly capable daily driver.",,https://icecat.biz/en/p/asus/90nb09t2-m00600/vivobook-laptops-x556uj-xo044t-33259153.html; https://www.notebookcheck.net/Asus-X556UJ-XO044T.183548.0.html,792.35,USD,95082
Laptop,Lenovo,Yoga 500-14ISK,Intel Core i7 6500U 2.5GHz,4,128,Intel HD Graphics 520,Windows 10,1.8,45,,14,1920x1080,165,,,,"The Lenovo Yoga 500-14ISK emerges as a sophisticated solution designed to elevate your digital experience. In terms of hardware, it is powered by the Intel Core i7 6500U 2.5GHz processor, 4 of memory and a spacious 128.0 of internal storage, ensuring brisk responsiveness. Users will appreciate the visual fidelity offered by a 14.0-inch display featuring a crisp 1920x1080 resolution featuring an ultra-smooth 165.0 refresh rate, perfect for streaming and reading. When it comes to graphical fidelity, the Intel HD Graphics 520 steps in to accelerate complex visual workloads. For users constantly on the move, it features a long-lasting 45.0 battery and an overall weight of just 1.8kg. Ultimately, with Windows 10 at the helm, the Lenovo Yoga 500-14ISK easily satisfies the rigorous demands of contemporary digital life.",,https://support.lenovo.com/ee/en/solutions/pd104069-product-overview-yoga-500-14isk-yoga-500-15isk; https://www.lenovo.com/gb/en/p/laptops/yoga/yoga-500-series/lenovo-yoga-500-14isk/88yg5000648; https://www.gadgets360.com/lenovo-yoga-500-14isk-6745; https://www.notebookcheck.net/Lenovo-Yoga-500-14ISK.174741.0.html,701.8,USD,84216
Laptop,Lenovo,Yoga 900-13ISK,Intel Core i7 6500U 2.5GHz,16,512,Intel HD Graphics 520,Windows 10,1.3,66,,13.3,3200x1800,165,,,,"The Lenovo Yoga 900-13ISK emerges as a premium solution designed to elevate your digital experience. As for its internals, it is powered by the Intel Core i7 6500U 2.5GHz processor, 16 of memory and a spacious 512.0 of internal storage, ensuring brisk responsiveness. Visuals are showcased on a 13.3-inch display featuring a crisp 3200x1800 resolution featuring an ultra-smooth 165.0 refresh rate, which guarantees an immersive viewing experience. With the Intel HD Graphics 520 on board, visual performance is consistently maintained at a high tier. For users constantly on the move, it features a substantial 66.0 cell and an overall weight of just 1.3kg. Running naturally on Windows 10, the Lenovo Yoga 900-13ISK is an outstanding technological investment.",,https://support.lenovo.com/us/en/solutions/pd104290-product-overview-yoga-900-13isk2; https://www.gadgets360.com/lenovo-yoga-900-13isk-8815,1648.9,USD,197868
Laptop,Lenovo,IdeaPad 100S-14IBR,Intel Celeron Dual Core N3050 1.6GHz,2,64,Intel HD Graphics,Windows 10,1.5,32,,14,1366x768,60,,,,"For those seeking reliable technology, the Lenovo IdeaPad 100S-14IBR stands out as a reliable and dependable choice. It boasts an impressive architecture featuring the Intel Celeron Dual Core N3050 1.6GHz processor, 2 of memory and a spacious 64.0 of internal storage to comfortably manage multitasking without bottlenecks. The device incorporates a 14.0-inch display featuring a crisp 1366x768 resolution featuring an ultra-smooth 60.0 refresh rate, making it fantastic for media consumption and creative work. The inclusion of the Intel HD Graphics ensures that graphics-heavy tasks are executed with ease. Physical endurance is addressed by a substantial 32.0 cell and an overall weight of just 1.5kg, keeping you productive on the go. Coupled with the intuitive Windows 10 environment, the Lenovo IdeaPad 100S-14IBR hits all the right notes for its category.",,https://support.lenovo.com/us/en/solutions/pd104051-product-overview-ideapad-100s-14ibr; https://www.productindetail.com/pn/lenovo-ideapad-100s-14ibr-lenovo-ideapad-100s-14ibr-80r9,251.9,USD,30228
